6335,youAreNotVIP,You are currently not VIP  ,Ngài hiện tại còn không phải VIP,Anda bukan VIP sekarang  ,You are currently not VIP  ,Anda Saat Ini Belum VIP,ขณะนี้ท่านยังไม่ใช่ VIP  ,Hindi ka pa VIP  
6336,haveChallengeTimesUnused,"You still have unused challenge attempts, no need to buy  ","Còn có khiêu chiến số lần không dùng, không cần mua","Masih ada cabaran belum guna, tak perlu beli  ","You still have unused challenge attempts, no need to buy  ","Masih Tersisa Tantangan, Tidak Perlu Membeli",ยังมีจำนวนครั้งท้าทายที่ยังไม่ได้ใช้ ไม่จำเป็นต้องซื้อ  ,"May natitirang pagkakataon sa hamon, hindi kailangang bumili  "
6337,resetNumberEliteLevels1,#C0xFF5B545B# Do you want to spend %d#Icommon/icon/icon_diamond.png-56-56# to reset dungeon difficulty attempts?  ,"#C0xFF5B545B# Muốn tiêu hao %d#Icommon/icon/icon_diamond.png-56-56#, thiết lập lại khó khăn cửa ải số lần?",#C0xFF5B545B# Mahu guna %d#Icommon/icon/icon_diamond.png-56-56# untuk set semula bilangan kesukaran peringkat?  ,#C0xFF5B545B# Do you want to spend %d#Icommon/icon/icon_diamond.png-56-56# to reset dungeon difficulty attempts?  ,"#C0xFF5B545B# Ingin Menghabiskan %d#Icommon/icon/icon_diamond.png-56-56#, Reset Jumlah Tantangan Tingkat?",#C0xFF5B545B# ต้องการใช้ %d#Icommon/icon/icon_diamond.png-56-56# เพื่อตั้งค่าจำนวนครั้งรีเซ็ตความยากด่านหรือไม่?  ,#C0xFF5B545B# Gusto mong gumastos ng %d#Icommon/icon/icon_diamond.png-56-56# upang i-reset ang bilang ng mga pagsubok sa mahirap na stage?  
6338,pvpRank,Rank: %d(  ,Hạng: %d(,Kedudukan: %d(  ,Rank: %d(  ,Peringkat: %d(,อันดับ: %d(  ,Rank: %d(  
6340,pvpRankUnChanged,"Defeated opponent, ranking remains unchanged  ","Chiến thắng đối thủ, xếp hạng chưa phát sinh biến động","Menang lawan, kedudukan tiada perubahan  ","Defeated opponent, ranking remains unchanged  ","Kemenangan atas Lawan, Peringkat Belum Berubah",ชนะคู่แข่ง อันดับไม่เปลี่ยนแปลง  ,"Nanalo laban sa kalaban, walang pagbabago sa ranking  "
6341,pvpFail,You did not win in the battle \n Ranking unchanged  ,Ngài trong chiến đấu chưa thể chiến thắng đối thủ \n Xếp hạng không thay đổi,Anda belum boleh menang lawan \n Kedudukan tidak berubah  ,You did not win in the battle \n Ranking unchanged  ,"Anda Belum Bisa Menang dalam Pertempuran, \n Peringkat Tidak Berubah",ในระหว่างการต่อสู้ ไม่สามารถชนะคู่ต่อสู้ได้ \n อันดับไม่เปลี่ยน  ,"Hindi pa nananalo sa laban, ranking ay hindi nagbago  "
6342,totalKill,Total defeats: %d/%d  ,Tổng số trận thua:%d/%d,Jumlah kekalahan: %d/%d  ,Total defeats: %d/%d  ,Total Kekalahan: %d/%d,จำนวนครั้งที่แพ้ทั้งหมด: %d/%d  ,Kabuuang talo: %d/%d  
6343,detail,Details  ,Chi tiết,Perincian  ,Details  ,Detail,รายละเอียด  ,Detalye  
6344,produce,Crafting  ,Sản xuất,Penghasilan  ,Crafting  ,Produksi,การผลิต  ,Produksyon  
6345,fetter,Binding  ,Ràng buộc,Terikat  ,Binding  ,Pembatasan,พันธนาการ,Nakatali  
6346,analyze,Analysis  ,Phân tích,Analisis  ,Analysis  ,Analisis,วิเคราะห์  ,Pagsusuri  
6347,roleLogo,Portrait  ,Ảnh chân dung,Potret  ,Portrait  ,Gambar Profil,ภาพโปรไฟล์  ,Larawan  
6348,figure,Statue  ,Cái hình người tượng,Imej wira  ,Statue  ,Patung Manusia,รูปปั้น  ,Estatwa  
6349,cardBag,Bag  ,Túi đồ,Beg barang  ,Bag  ,Tas,กระเป๋าฮีโร่,Inventory  
6350,battleSet,Settings  ,Cài đặt,Tetapan  ,Settings  ,Pengaturan,การตั้งค่า  ,Setting  
6351,battleBack,Logout  ,Thoát,Keluar  ,Logout  ,Keluar,ออก  ,Umalis  
6352,battleRestart,Reopen  ,Mở lại,Buka semula  ,Reopen  ,Mulai Ulang,เปิดใหม่  ,Buksan muli  
6353,battleContinue,Continue  ,Tiếp tục,Teruskan  ,Continue  ,Lanjutkan,ดำเนินการต่อ  ,Magpatuloy  
6354,back2City,Return to Main City  ,Về thành chính,Kembali ke kota utama  ,Return to Main City  ,Kembali ke Kota Utama,กลับเมืองหลัก  ,Bumalik sa Main City  
6355,playAgain,Rematch  ,Tái chiến một lần,Bertarung ulang sekali  ,Rematch  ,Pertarungan Ulang,ต่อสู้อีกครั้ง  ,Muling lumaban  
6356,dungeonList,Level List  ,Danh sách cấp độ,Senarai tahap  ,Level List  ,Daftar Level,รายชื่อเลเวล  ,Listahan ng Antas  
6357,blackListNull,No one is blocked  ,Không có người bị chặn,Tiada orang disekat  ,No one is blocked  ,Tidak Ada Orang yang Diblokir,ไม่มีผู้ที่ถูกบล็อก  ,Walang naka-block  
6358,blackList,Blacklist  ,Sổ đen,Senarai hitam  ,Blacklist  ,Daftar Hitam,บัญชีดำ  ,Blacklist  
6359,talentBasis,Base  ,Cơ sở,Pangkalan  ,Base  ,Dasar,พื้นฐาน  ,Base  
6360,talentAdvance,Advance  ,Tiến giai,Kemajuan tahap  ,Advance  ,Progresi,เลื่อนขั้น  ,Advanced  
6361,talentElement,Diamond Summon  ,Kim cương tổng hợp,Berlian gabungan  ,Diamond Summon  ,Total Kim Cương,รวมธาตุ,Diamond Synthesis  
6362,talentChallenge,Challenge  ,Khiêu chiến,Cabaran  ,Challenge  ,Tantangan,ท้าทาย  ,Hamunin  
6363,talentDetailRoleLevel,#C0x5B545B# Character level reached #%s#%d#C0x5B545B#  ,#C0x5B545B# Nhân vật Cấp độ đạt tới #%s#%d#C0x5B545B# Cấp,#C0x5B545B# Tahap watak mencapai #%s#%d#C0x5B545B# tahap  ,#C0x5B545B# Character level reached #%s#%d#C0x5B545B#  ,#C0x5B545B# Karakter Level Mencapai #%s#%d#C0x5B545B# Level,#C0x5B545B# เลเวลตัวละครถึง #%s#%d#C0x5B545B#  ,#C0x5B545B# Antas ng karakter ay umabot sa #%s#%d#C0x5B545B# Level  
6364,getaSectionBoxTitle,Chapter %d  ,Chương %d,Bab %d  ,Chapter %d  ,Bab %d,บทที่ %d  ,Kabanata %d  
6365,removeSelectBlackListSuccess,#C0x5B545B# Removed #C0xF76B45#%s#C0x5B545B# from the blacklist  ,#C0x5B545B# Đem #C0xF76B45#%s#C0x5B545B# Từ sổ đen bên trong gỡ ra,#C0x5B545B# Alihkan #C0xF76B45#%s#C0x5B545B# dari senarai hitam  ,#C0x5B545B# Removed #C0xF76B45#%s#C0x5B545B# from the blacklist  ,#C0x5B545B# Menghapus #C0xF76B45#%s#C0x5B545B# Dari Daftar Hitam,#C0x5B545B# ลบ #C0xF76B45#%s#C0x5B545B# ออกจากบัญชีดำ  ,#C0x5B545B# Alisin si #C0xF76B45#%s#C0x5B545B# mula sa blacklist  
6366,removeSelectFriend1,#C0x5B545B# Removed #C0xF76B45#%s#C0x5B545B# from your friend list  ,#C0x5B545B# Đem #C0xF76B45#%s#C0x5B545B# Từ bạn bè của ngươi liệt biểu bên trong xóa bỏ,#C0x5B545B# Alihkan #C0xF76B45#%s#C0x5B545B# dari senarai kawan anda  ,#C0x5B545B# Removed #C0xF76B45#%s#C0x5B545B# from your friend list  ,#C0x5B545B# Menghapus #C0xF76B45#%s#C0x5B545B# Dari Daftar Teman Anda,#C0x5B545B# ลบ #C0xF76B45#%s#C0x5B545B# ออกจากรายชื่อเพื่อนของคุณ  ,#C0x5B545B# Alisin si #C0xF76B45#%s#C0x5B545B# mula sa listahan ng kaibigan  
6367,removeSelectFriend2,"#C0x5B545B# After removing a friend, you will also be removed from their friend list  ",#C0x5B545B# Xóa bỏ bạn bè sau ngươi đem đồng thời từ đối phương bạn bè liệt biểu bên trong biến mất,#C0x5B545B# Memadam kawan juga akan mengalihkannya dari senarai kawan pihak lawan  ,"#C0x5B545B# After removing a friend, you will also be removed from their friend list  ","#C0x5B545B# Setelah Menghapus Teman, Anda Juga Akan Hilang Dari Daftar Teman Lawan",#C0x5B545B# หลังจากลบเพื่อน คุณจะหายไปจากรายชื่อเพื่อนของอีกฝ่ายด้วย  ,"#C0x5B545B# Pagkatapos tanggalin ang kaibigan, mawawala ka rin sa listahan niya  "
6368,sellingPrice,Selling Price  ,Giá bán,Harga jual  ,Selling Price  ,Harga Jual,ราคาขาย  ,Presyo ng Benta  
6369,roleLogoFrame,Avatar Frame  ,Ảnh đại diện khung,Bingkai avatar  ,Avatar Frame  ,Kerangka Gambar Profil,กรอบรูปโปรไฟล์  ,Avatar Frame  
6370,sellout,Sold out  ,Đã bán hết,Telah habis dijual  ,Sold out  ,Telah Terjual Habis,ขายหมดแล้ว  ,Sold Out  
6371,nextDayRefresh5,Will refresh at 5:00 the next day  ,Ngày hôm sau lúc 5 giờ sẽ làm mới.,Segar semula pada pukul 5 esok hari  ,Will refresh at 5:00 the next day  ,Akan Diperbarui pada Pukul 5 Besok,จะรีเฟรชตอน 5 โมงเช้าของวันถัดไป  ,Magre-refresh bukas ng 5:00  
6372,notAtOpenLevel,Unlock level not reached  ,Chưa đạt cấp độ mở khóa,Tahap buka kunci belum capai  ,Unlock level not reached  ,Level Pembukaan Belum Dicapai,ยังไม่ถึงเลเวลปลดล็อก  ,Hindi pa na-unlock ang antas  
6373,notOpenToday,Not opened today  ,Hôm nay chưa mở.,Belum dibuka hari ini  ,Not opened today  ,Belum Dibuka Hari Ini,วันนี้ยังไม่เปิด  ,Hindi pa bukas ngayong araw  
6374,changeEnemy,Change Opponent  ,Thay đổi đối thủ,Tukar lawan  ,Change Opponent  ,Ganti Lawan,เปลี่ยนคู่ต่อสู้  ,Palitan ng Kalaban  
6375,battleEvaluation,Battle Rating  ,Chiến đấu đánh giá,Penilaian pertempuran  ,Battle Rating  ,Evaluasi Pertempuran,ประเมินผลการต่อสู้  ,Battle Rating  
6376,battleScore,Battle Score  ,Chiến đấu điểm số,Skor pertempuran  ,Battle Score  ,Skor Pertempuran,คะแนนการต่อสู้  ,Battle Score  
6377,battleProgress,Progress Completed  ,Hoàn thành tiến độ,Kemajuan selesai  ,Progress Completed  ,Selesaikan Progres,ความคืบหน้าเสร็จสมบูรณ์  ,Natapos ang Progress  
6378,buySuccess,Purchase Successful  ,Mua thành công,Pembelian berjaya  ,Purchase Successful  ,Pembelian Berhasil,ซื้อสำเร็จ  ,Matagumpay na binili  
6379,potentialIncreasedStarsUnlocked,#C0xF76B45# Star-up increased to #C0xE69900#[%d Stars>#C0xF76B45# unlocked  ,#C0xF76B45# Thăng sao tăng lên đến #C0xE69900#[%d sao>#C0xF76B45# mở khóa,#C0xF76B45# Peningkatan bintang sehingga #C0xE69900#[%d bintang>#C0xF76B45# dibuka kunci  ,#C0xF76B45# Star-up increased to #C0xE69900#[%d Stars>#C0xF76B45# unlocked  ,#C0xF76B45# Naik Bintang Mencapai #C0xE69900#[%d Bintang>#C0xF76B45# Terbuka,#C0xF76B45# เพิ่มดาวขึ้นเป็น #C0xE69900#[%d ดาว>#C0xF76B45# ปลดล็อก,#C0xF76B45# Pag-angat ng bituin hanggang #C0xE69900#[%d star>#C0xF76B45# Unlocked  
6380,canGetArriveAtJubaoNumber,"Treasure Hunt attempts reached %d, received:  ","Tụ bảo số lần đến %d, nhưng nhận lấy:","Bilangan penumpukan harta mencapai %d, dapatkan:  ","Treasure Hunt attempts reached %d, received:  ","Jumlah Tantangan Sampai %d, Tapi Mendapatkan:",สะสมการดึงสมบัติถึง %d ครั้ง แต่ได้รับ:  ,"Tiyempo ng Treasure Reach %d, nakatanggap:  "
6381,diamondDraw,Diamond Draw  ,Rút thẻ kim cương,Tarik kad berlian  ,Diamond Draw  ,Tarik Kartu Kim Cương,สุ่มการ์ดเพชร  ,Gacha gamit Diamond  
6382,goldDraw,Gold Draw  ,Rút thẻ bằng vàng,Tarik kad emas  ,Gold Draw  ,Tarik Kartu Dengan Emas,สุ่มการ์ดทอง  ,Gacha gamit Ginto  
6383,drawLeftTime,Guaranteed star-up item after %d more draws  ,Rút thêm %d lần nữa chắc chắn nhận được vật phẩm nâng sao trang bị,Tarik lagi %d kali pasti dapat bahan naik bintang peralatan  ,Guaranteed star-up item after %d more draws  ,Tarik %d Kali Lagi Untuk Mendapatkan Item Naik Bintang Perlengkapan,สุ่มอีก %d ครั้ง รับประกันได้รับไอเทมอัปดาวอุปกรณ์  ,"% d Pulls pa, sigurado kang makakakuha ng Equipment Star Upgrade Item  "
6384,drawLimit,Timed Treasure Chest  ,Hòm báu thời hạn,Petak harta masa terhad  ,Timed Treasure Chest  ,Peti Harta Waktu,หีบสมบัติแบบจำกัดเวลา  ,Treasure Box na may Expiry  
6385,drawTimes,Draw %d Times  ,Rút %d Lần,Tarik %d kali  ,Draw %d Times  ,Tarik %d Kali,สุ่ม %d ครั้ง  ,% d Pulls  
6386,res,Item  ,Vật phẩm,Barangan  ,Item  ,Item,ไอเทม  ,Item  
6387,probability,Chance  ,Xác suất,Kebarangkalian  ,Chance  ,Probabilitas,อัตรา  ,Tsansa  
6388,curDrawHaveSprite,Star-up item obtained this time  ,Vật phẩm nâng sao lần này,Barangan naik bintang kali ini  ,Star-up item obtained this time  ,Item Naik Bintang Kali Ini,ไอเทมอัปดาวในรอบนี้  ,Upgrade Item ng Star  
6389,richCostDiamond,#C0xFF5B545B# Do you want to spend %d#Icommon/icon/icon_diamond.png-56-56#  ,#C0xFF5B545B# Muốn tiêu hao %d#Icommon/icon/icon_diamond.png-56-56#,#C0xFF5B545B# Mahu guna %d#Icommon/icon/icon_diamond.png-56-56#  ,#C0xFF5B545B# Do you want to spend %d#Icommon/icon/icon_diamond.png-56-56#  ,#C0xFF5B545B# Ingin Menghabiskan %d#Icommon/icon/icon_diamond.png-56-56#,#C0xFF5B545B# ต้องการใช้ %d#Icommon/icon/icon_diamond.png-56-56#  ,#C0xFF5B545B# Gusto mong gumastos ng %d#Icommon/icon/icon_diamond.png-56-56#  
6390,buyTime,Reset challenge cooldown time  ,Đặt lại thời gian hồi chiêu thử thách,Tetapkan semula masa cooldown cabaran  ,Reset challenge cooldown time  ,Atur Ulang Waktu Pemulihan Tantangan,รีเซ็ตเวลาคูลดาวน์ของการท้าทาย  ,I-reset ang Cooldown ng Challenge  
6391,changeItems,#C0xFF5B545B# Do you want to spend %d#Icity/pvp/arena/icon_jf_jjc.png# to redeem rewards  ,#C0xFF5B545B# Muốn tiêu hao %d#Icity/pvp/arena/icon_jf_jjc.png# Hối đoái ban thưởng,#C0xFF5B545B# Mahu guna %d#Icity/pvp/arena/icon_jf_jjc.png# untuk menukar hadiah  ,#C0xFF5B545B# Do you want to spend %d#Icity/pvp/arena/icon_jf_jjc.png# to redeem rewards  ,#C0xFF5B545B# Ingin Menghabiskan %d#Icity/pvp/arena/icon_jf_jjc.png# Untuk Tukar Hadiah,#C0xFF5B545B# ต้องการใช้ %d#Icity/pvp/arena/icon_jf_jjc.png# แลกของรางวัล  ,#C0xFF5B545B# Gusto mong gumastos ng %d#Icity/pvp/arena/icon_jf_jjc.png# para makuha ang reward  
6392,timeNotUp,Challenge time not yet available  ,Chưa đến thời gian được thách thức,Belum tiba masa cabaran  ,Challenge time not yet available  ,Belum Waktu Untuk Tantangan,ยังไม่ถึงเวลาท้าทาย  ,Hindi pa oras para mag-challenge  
6393,rankNotEnough,Reach top 20 to unlock challenge  ,Đến top 20 mới được thách đấu,Hanya top 20 boleh cabar  ,Reach top 20 to unlock challenge  ,Masuk Top 20 Untuk Dapat Tantangan,ติดอันดับ Top 20 ก่อนจึงสามารถท้าทายได้  ,Top 20 lang ang pwede mag-challenge  
6394,drawNum,Draw %d more times  ,Rút thêm %d Lần,Tarik lagi %d kali  ,Draw %d more times  ,Tarik %d Kali Lagi,สุ่มอีก %d ครั้ง  ,% d Pulls pa  
6395,recentGain,Recently obtained  ,Gần nhất thu hoạch được,Hasil terkini  ,Recently obtained  ,Terbaru Diperoleh,ล่าสุดได้รับ  ,Pinakahuling Nakuha  
6396,spaceHonor,Honor  ,Vinh Dự,Kehormatan  ,Honor  ,Kehormatan,เกียรติยศ  ,Karangalan  
6397,spaceOther,Him  ,Hắn,Dia  ,Him  ,Dia,เขา  ,Siya  
6398,spaceDischarge,Remove  ,Gỡ,Alih  ,Remove  ,Hapus,ถอด  ,Alisin  
6399,successUseTitle,Title equipped successfully  ,Thành công đeo danh hiệu,Berjaya pakai gelaran  ,Title equipped successfully  ,Sukses Pasang Gelar,สวมใส่ฉายาสำเร็จ  ,Matagumpay na isinuot ang titulo  
6400,successDischargeTitle,Title removed successfully  ,Thành công gỡ bỏ danh hiệu,Berjaya tanggalkan gelaran  ,Title removed successfully  ,Sukses Lepas Gelar,ถอดฉายาสำเร็จ  ,Matagumpay na inalis ang titulo  
6401,titleBook,Title  ,Danh hiệu,Gelaran  ,Title  ,Gelar,ฉายา,Titulo  
6402,challengeLastGate,Please complete the level first.  ,Vui lòng hoàn thành cấp độ trước.,Sila selesaikan tahap dahulu  ,Please complete the level first.  ,Harap Selesaikan Level Terlebih Dahulu,กรุณาผ่านด่านก่อนหน้าให้เรียบร้อย  ,Mangyaring tapusin muna ang antas  
6403,soLazy,This person is lazy and left nothing.  ,"Người này rất lười, không để lại gì cả.","Orang ini malas, tiada apa ditinggalkan  ",This person is lazy and left nothing.  ,"Orang Ini Sangat Malas, Tidak Meninggalkan Apa-Apa",ผู้เล่นคนนี้ขี้เกียจมาก ไม่ได้เขียนอะไรไว้เลย  ,"Ang taong ito ay tamad, walang iniwang kahit ano  "
6404,foreverUse,Effect: %s permanent.  ,Hiệu lực: %s vĩnh viễn.,Sah hingga: %s selama-lamanya  ,Effect: %s permanent.  ,Efektif: %s Selamanya.,ระยะเวลา: %s ถาวร  ,Bisa: %s permanente  
